id,iebc_ward_name,count,province,district,division,pcode,status,no,shape_type,status_1,created_at,updated_at,voided,county,constituency
197,Dalalekutuk,11,Rift Valley,Kajiado,Central,KE0198,,918,Polygon,,2026-03-04 16:05:51.808305,2026-03-04 16:26:01.686891,f,Kajiado,Imenti Central
225,East Seme,5,Nyanza,Kisumu,Maseno,KE0226,,1204,Polygon,,2026-03-04 16:05:52.097635,2026-03-04 16:27:33.648565,f,Kisumu,Maseno
200,Dandora Area Four,1,Nairobi,Nairobi,Embakasi,KE0201,,1415,Polygon,,2026-03-04 16:05:51.826605,2026-03-04 16:26:01.696665,f,Nairobi,Embakasi South
201,Dandora Area Three,1,Nairobi,Nairobi,Embakasi,KE0202,,1414,Polygon,,2026-03-04 16:05:51.832016,2026-03-04 16:26:01.701487,f,Nairobi,Embakasi South
226,East Ugenya,6,Nyanza,Siaya,Ukwala,KE0227,,1159,Polygon,,2026-03-04 16:05:52.10329,2026-03-04 16:27:33.656324,f,Siaya,Ukwala
232,El Wak North,3,North Eastern,Mandera,Elwak,KE0233,,209,Polygon,,2026-03-04 16:05:52.135272,2026-03-04 16:27:33.701084,f,Mandera,Elwak
233,El Wak South,3,North Eastern,Mandera,Elwak,KE0234,,208,Polygon,spelling,2026-03-04 16:05:52.14152,2026-03-04 16:27:33.707241,f,Mandera,Elwak
234,El-Nur/Tula-tula,4,North Eastern,Wajir,Griftu,KE0235,,183,Polygon,,2026-03-04 16:05:52.146415,2026-03-04 16:27:33.714874,f,Wajir,Griftu
235,El-barta,7,Rift Valley,Samburu,Baragoi,KE0236,,666,Polygon,spelling,2026-03-04 16:05:52.151965,2026-03-04 16:27:33.720789,f,Samburu,Baragoi
237,Elburgon,4,Rift Valley,Nakuru,Rongai,KE0238,,827,Polygon,,2026-03-04 16:05:52.162815,2026-03-04 16:27:33.727602,f,Nakuru,Rongai
239,Elementaita,2,Rift Valley,Nakuru,Lare,KE0240,,845,Polygon,,2026-03-04 16:05:52.173752,2026-03-04 16:27:33.73952,f,Nakuru,Lare
240,Elugulu,5,Western,Busia,Butula,KE0241,,1147,Polygon,,2026-03-04 16:05:52.179695,2026-03-04 16:27:33.7451,f,Busia,Butula
241,Emabungo,4,Western,Vihiga,Emuhaya,KE0242,,1072,Polygon,,2026-03-04 16:05:52.186672,2026-03-04 16:27:33.752097,f,Vihiga,Emuhaya
242,Emali/Mulala,16,Eastern,Makueni,Mbitini,KE0243,,436,Polygon,,2026-03-04 16:05:52.192576,2026-03-04 16:27:33.758802,f,Makueni,Mbitini
248,Embobut/Embulot,2,Rift Valley,Trans Nzoia,Endebes,KE0249,,734,Polygon,,2026-03-04 16:05:52.224181,2026-03-04 16:27:33.900266,f,Trans Nzoia,Endebes
249,Endo,12,Rift Valley,Elgeyo Marakwet,Tot,KE0250,,733,Polygon,,2026-03-04 16:05:52.229162,2026-03-04 16:27:33.908418,f,Elgeyo Marakwet,
251,Engineer,1,Central,Nyandarua,North Kinangop,KE0252,,441,Polygon,,2026-03-04 16:05:52.240817,2026-03-04 16:27:33.92672,f,Nyandarua,North Kinangop
252,Entonet/Lenkism,5,Rift Valley,Kajiado,Loitokitok,KE0253,,931,Polygon,,2026-03-04 16:05:52.24666,2026-03-04 16:27:33.937374,f,Kajiado,Loitokitok
254,Etenje,3,Western,Kakamega,South Wanga,KE0255,,1022,Polygon,,2026-03-04 16:05:52.2682,2026-03-04 16:27:33.944103,f,Kakamega,South Wanga
257,Ewuaso O o Nkidong'i/M,9,Rift Valley,Kajiado,Ngong,KE0258,,929,Polygon,spelling,2026-03-04 16:05:52.3455,2026-03-04 16:27:33.959638,f,Kajiado,Ngong
228,Eastleigh North,1,Nairobi,Nairobi,Pumwani,KE0229,,1435,Polygon,,2026-03-04 16:05:52.114049,2026-03-04 16:26:01.889749,f,Nairobi,Pumwani
229,Eastleigh South,1,Nairobi,Nairobi,Pumwani,KE0230,,1436,Polygon,,2026-03-04 16:05:52.1194,2026-03-04 16:26:01.897316,f,Nairobi,Pumwani
258,Fafi,3,North Eastern,Garissa,Jara Jila,KE0259,,155,Polygon,,2026-03-04 16:05:52.373467,2026-03-04 16:27:33.968443,f,Garissa,Jara Jila
259,Faza,9,Coast,Lamu,Kizingitini,KE0260,,101,Polygon,,2026-03-04 16:05:52.406501,2026-03-04 16:27:33.975092,f,Lamu,Kizingitini
260,Fino,1,North Eastern,Mandera,Fino,KE0261,,217,Polygon,,2026-03-04 16:05:52.420232,2026-03-04 16:27:33.983318,f,Mandera,Fino
261,Frere Town,1,Coast,Mombasa,Kisauni,KE0262,,16,Polygon,,2026-03-04 16:05:52.430251,2026-03-04 16:27:33.996423,f,Mombasa,Kisauni
236,Elben,4,North Eastern,Wajir,Tarbaji,KE0237,,172,Polygon,,2026-03-04 16:05:52.157507,2026-03-04 16:26:01.935254,f,Wajir,Tarbaj
262,Gaaki/Aguthi,10,Central,Nyeri,Tetu,KE0263,,468,Polygon,,2026-03-04 16:05:52.43831,2026-03-04 16:27:34.057551,f,Nyeri,Tetu
243,Embakasi,1,Nairobi,Nairobi,Embakasi,KE0244,,1423,Polygon,,2026-03-04 16:05:52.197829,2026-03-04 16:26:01.973703,f,Nairobi,Embakasi South
266,Galbet,1,North Eastern,Garissa,Central,KE0267,,132,Polygon,,2026-03-04 16:05:52.466853,2026-03-04 16:26:02.180423,f,Garissa,Imenti Central
272,Garsen Central,5,Coast,Tana River,Garsen,KE0273,,89,Polygon,,2026-03-04 16:05:52.502919,2026-03-04 16:27:34.134659,f,Tana River,Garsen
275,Garsen West,5,Coast,Tana River,Garsen,KE0276,,90,Polygon,,2026-03-04 16:05:52.518609,2026-03-04 16:27:34.168794,f,Tana River,Garsen
277,Gatarakwa,5,Central,Nyeri,Kieni West,KE0278,,473,Polygon,,2026-03-04 16:05:52.528452,2026-03-04 16:27:34.183505,f,Nyeri,Kieni West
280,Gathara,3,Central,Nyandarua,North Kinangop,KE0281,,442,Polygon,,2026-03-04 16:05:52.543117,2026-03-04 16:27:34.201727,f,Nyandarua,North Kinangop
281,Gatimu,3,Central,Nyandarua,Ol Joro Orok,KE0282,,459,Polygon,,2026-03-04 16:05:52.547991,2026-03-04 16:27:34.208134,f,Nyandarua,Ol Joro Orok
286,Gaturi,6,Central,Murang'a,Kiharu,KE0287,,527,Polygon,,2026-03-04 16:05:52.575663,2026-03-04 16:27:34.228416,f,Murang'a,Kiharu
287,Gaturi North,4,Eastern,Embu,Manyatta,KE0288,,317,Polygon,,2026-03-04 16:05:52.581714,2026-03-04 16:27:34.23591,f,Embu,Manyatta
288,Gaturi South,3,Eastern,Embu,Nembure,KE0289,,316,Polygon,,2026-03-04 16:05:52.586674,2026-03-04 16:27:34.244643,f,Embu,Nembure
294,Geta,4,Central,Nyandarua,Kipipiri,KE0295,,451,Polygon,,2026-03-04 16:05:52.615214,2026-03-04 16:27:34.256451,f,Nyandarua,Kipipiri
296,Gikondi,7,Central,Nyeri,Mukurweini,KE0297,,487,Polygon,,2026-03-04 16:05:52.625037,2026-03-04 16:27:34.266468,f,Nyeri,Mukurweini
297,Gilgil,1,Rift Valley,Nakuru,Kuresoi,KE0298,,844,Polygon,,2026-03-04 16:05:52.629838,2026-03-04 16:27:34.273685,f,Nakuru,Kuresoi
298,Gisambai,4,Western,Vihiga,Tiriki West,KE0299,,1062,Polygon,,2026-03-04 16:05:52.634995,2026-03-04 16:27:34.32321,f,Vihiga,Tiriki West
300,Githabai,4,Central,Nyandarua,South Kinangop,KE0301,,447,Polygon,,2026-03-04 16:05:52.644865,2026-03-04 16:27:34.37547,f,Nyandarua,South Kinangop
301,Gither,2,North Eastern,Mandera,Dandu,KE0302,,195,Polygon,,2026-03-04 16:05:52.650661,2026-03-04 16:27:34.437125,f,Mandera,Dandu
308,Gitugi,10,Central,Murang'a,Mathioya,KE0309,,519,Polygon,,2026-03-04 16:05:52.746858,2026-03-04 16:27:34.477302,f,Murang'a,Mathioya
310,Godoma,2,North Eastern,Wajir,Bute,KE0311,,167,Polygon,,2026-03-04 16:05:52.767254,2026-03-04 16:27:34.483411,f,Wajir,Bute
316,Gurar,2,North Eastern,Wajir,Gurar,KE0317,,161,Polygon,,2026-03-04 16:05:52.809536,2026-03-04 16:27:34.539414,f,Wajir,Gurar
324,Hellsgate,1,Rift Valley,Nakuru,Naivasha,KE0325,,837,Polygon,,2026-03-04 16:05:52.855728,2026-03-04 16:27:34.604906,f,Nakuru,Naivasha
325,Hindi,4,Coast,Lamu,Hindi,KE0326,,106,Polygon,,2026-03-04 16:05:52.860783,2026-03-04 16:27:34.657019,f,Lamu,Hindi
327,Homa Bay Arujo,3,Nyanza,Homa Bay,Asego,KE0328,,1242,Polygon,,2026-03-04 16:05:52.872743,2026-03-04 16:27:34.71278,f,Homa Bay,Asego
328,Homa Bay Central,3,Nyanza,Homa Bay,Asego,KE0329,,1241,Polygon,,2026-03-04 16:05:52.877624,2026-03-04 16:27:34.723169,f,Homa Bay,Asego
329,Homa Bay East,6,Nyanza,Homa Bay,Asego,KE0330,,1244,Polygon,,2026-03-04 16:05:52.882663,2026-03-04 16:27:34.731026,f,Homa Bay,Asego
282,Gatina,1,Nairobi,Nairobi,Dagoretti,KE0283,,1373,Polygon,,2026-03-04 16:05:52.553007,2026-03-04 16:26:02.296381,f,Nairobi,Dagoretti North
330,Homa Bay West,3,Nyanza,Homa Bay,Asego,KE0331,,1243,Polygon,,2026-03-04 16:05:52.887664,2026-03-04 16:27:34.748215,f,Homa Bay,Asego
331,Hongwe,2,Coast,Lamu,Mpeketoni,KE0332,,108,Polygon,,2026-03-04 16:05:52.892601,2026-03-04 16:27:34.759042,f,Lamu,Mpeketoni
336,Ibrahim Ure,4,North Eastern,Wajir,Diif,KE0337,,189,Polygon,,2026-03-04 16:05:52.918204,2026-03-04 16:27:34.78135,f,Wajir,Diif
339,Idakho Central,6,Western,Kakamega,Ikolomani,KE0340,,1050,Polygon,,2026-03-04 16:05:52.932987,2026-03-04 16:27:34.82101,f,Kakamega,Ikolomani
340,Idakho East,6,Western,Kakamega,Ikolomani,KE0341,,1048,Polygon,,2026-03-04 16:05:52.937821,2026-03-04 16:27:34.863703,f,Kakamega,Ikolomani
341,Idakho North,4,Western,Kakamega,Ikolomani,KE0342,,1049,Polygon,,2026-03-04 16:05:52.942541,2026-03-04 16:27:34.874171,f,Kakamega,Ikolomani
348,Igwamiti,9,Rift Valley,Laikipia,Rumuruti,KE0349,,815,Polygon,,2026-03-04 16:05:52.985418,2026-03-04 16:27:34.901067,f,Laikipia,Rumuruti
299,Gitaru,3,Central,Kiambu,Kikuyu,KE0300,,591,Polygon,,2026-03-04 16:05:52.639938,2026-03-04 16:26:02.465674,f,Kiambu,Kikuyu
350,Ikanga/Kyatune,11,Eastern,Kitui,Mutomo,KE0351,,365,Polygon,,2026-03-04 16:05:52.996864,2026-03-04 16:27:34.919611,f,Kitui,Mutomo
352,Ikombe,6,Eastern,Machakos,Katangi,KE0353,,379,Polygon,,2026-03-04 16:05:53.021549,2026-03-04 16:27:34.933739,f,Machakos,Katangi
304,Githunguri,3,Central,Kiambu,Githunguri,KE0305,,577,Polygon,,2026-03-04 16:05:52.668656,2026-03-04 16:26:02.506553,f,Kiambu,Githunguri
305,Githurai,1,Nairobi,Nairobi,Kasarani,KE0306,,1391,Polygon,,2026-03-04 16:05:52.676332,2026-03-04 16:26:02.515996,f,Nairobi,Kasarani
353,Ikutha,9,Eastern,Kitui,Ikutha,KE0354,,368,Polygon,,2026-03-04 16:05:53.077649,2026-03-04 16:27:34.941511,f,Kitui,Ikutha
309,God Jope/Kwa,4,Nyanza,Migori,Suba East,KE0310,,1269,Polygon,,2026-03-04 16:05:52.758249,2026-03-04 16:26:02.536445,f,Migori,Suba East
354,Ilchamus,8,Rift Valley,Baringo,Marigat,KE0355,,799,Polygon,spelling,2026-03-04 16:05:53.100586,2026-03-04 16:27:34.947957,f,Baringo,Marigat
356,Ildamat (Narok East),1,Rift Valley,Narok,,KE0357,,,,,2026-03-04 16:05:53.125926,2026-03-04 16:27:34.953944,f,Narok,
359,Illeret,1,Eastern,Marsabit,North Horr,KE0360,,232,Polygon,,2026-03-04 16:05:53.149032,2026-03-04 16:27:34.972098,f,Marsabit,North Horr
322,Harambee,2,Nairobi,Nairobi,Makadara,KE0323,,1432,Polygon,,2026-03-04 16:05:52.842954,2026-03-04 16:26:02.57872,f,Nairobi,Makadara
360,Ilmaroro,6,Rift Valley,Kajiado,Mashuuru,KE0361,,925,Polygon,spelling,2026-03-04 16:05:53.155973,2026-03-04 16:27:34.978253,f,Kajiado,Mashuuru
361,Ilmotiook,1,Rift Valley,Narok,,KE0362,,907,Polygon,,2026-03-04 16:05:53.161814,2026-03-04 16:27:34.983929,f,Narok,
362,Iloodokilani,7,Rift Valley,Kajiado,Magadi,KE0363,,927,Polygon,,2026-03-04 16:05:53.168062,2026-03-04 16:27:34.989203,f,Kajiado,Magadi
365,Ingotse/Matiha,2,Western,Kakamega,Lurambi,KE0366,,1015,Polygon,,2026-03-04 16:05:53.18729,2026-03-04 16:27:35.002721,f,Kakamega,Lurambi
368,Iriaini,7,Central,Nyeri,Mathira,KE0369,,479,Polygon,,2026-03-04 16:05:53.204597,2026-03-04 16:27:35.01474,f,Nyeri,Mathira
370,Isukha West,3,Western,Kakamega,Shinyalu,KE0371,,1046,Polygon,,2026-03-04 16:05:53.215791,2026-03-04 16:27:35.026671,f,Kakamega,Shinyalu
374,Ivingoni/Nzambani,4,Eastern,Makueni,Mtito Andei,KE0375,,440,Polygon,,2026-03-04 16:05:53.235648,2026-03-04 16:27:35.046684,f,Makueni,Mtito Andei
332,Hospital,5,Rift Valley,Trans Nzoia,Central,KE0333,,1445,Polygon,,2026-03-04 16:05:52.898008,2026-03-04 16:26:02.695417,f,Trans Nzoia,Imenti Central
343,Iftin,3,North Eastern,Garissa,Central,KE0344,,134,Polygon,,2026-03-04 16:05:52.953434,2026-03-04 16:26:02.758351,f,Garissa,Imenti Central
355,Ildamat,5,Rift Valley,Kajiado,Central,KE0356,,917,Polygon,,2026-03-04 16:05:53.115062,2026-03-04 16:26:02.812117,f,Kajiado,Imenti Central
363,Imara Daima,1,Nairobi,Nairobi,Embakasi,KE0364,,1406,Polygon,,2026-03-04 16:05:53.173828,2026-03-04 16:26:02.93609,f,Nairobi,Embakasi South
366,Inoi,4,Central,Kirinyaga,Central,KE0367,,515,Polygon,,2026-03-04 16:05:53.192962,2026-03-04 16:26:02.962146,f,Kirinyaga,Imenti Central
377,Jaribuni,9,Coast,Kilifi,Ganze,KE0378,,73,Polygon,,2026-03-04 16:05:53.250919,2026-03-04 16:26:03.003961,f,Kilifi,Ganze
383,Junda,1,Coast,Mombasa,Kisauni,KE0384,,10,Polygon,,2026-03-04 16:05:53.280529,2026-03-04 16:27:35.122246,f,Mombasa,Kisauni
384,Junju,3,Coast,Kilifi,Kikambala,KE0385,,58,Polygon,,2026-03-04 16:05:53.285321,2026-03-04 16:27:35.152562,f,Kilifi,Kikambala
385,KEEKONYOKIE (Narok East),1,Rift Valley,Narok,,KE0386,,,,,2026-03-04 16:05:53.290242,2026-03-04 16:27:35.178603,f,Narok,
387,Kabare,8,Central,Kirinyaga,Gichugu,KE0388,,504,Polygon,,2026-03-04 16:05:53.29997,2026-03-04 16:27:35.223899,f,Kirinyaga,Gichugu
389,Kabartonjo,11,Rift Valley,Baringo,Barwessa,KE0390,,789,Polygon,,2026-03-04 16:05:53.309307,2026-03-04 16:27:35.245561,f,Baringo,Barwessa
390,Kabaru,4,Central,Nyeri,Kieni East,KE0391,,475,Polygon,,2026-03-04 16:05:53.314512,2026-03-04 16:27:35.253951,f,Nyeri,Kieni East
391,Kabatini,3,Rift Valley,Nakuru,Bahati,KE0392,,866,Polygon,,2026-03-04 16:05:53.320372,2026-03-04 16:27:35.2607,f,Nakuru,Bahati
392,Kabazi,6,Rift Valley,Nakuru,Bahati,KE0393,,859,Polygon,,2026-03-04 16:05:53.326203,2026-03-04 16:27:35.267351,f,Nakuru,Bahati
394,Kabianga,8,Rift Valley,Kericho,Sigowet,KE0395,,958,Polygon,,2026-03-04 16:05:53.33716,2026-03-04 16:27:35.274865,f,Kericho,Sigowet
398,Kabisaga,5,Rift Valley,Nandi,Kabiyet,KE0399,,779,Polygon,,2026-03-04 16:05:53.357963,2026-03-04 16:27:35.287556,f,Nandi,Kabiyet
399,Kabiyet,7,Rift Valley,Nandi,Kabiyet,KE0400,,777,Polygon,,2026-03-04 16:05:53.363702,2026-03-04 16:27:35.293554,f,Nandi,Kabiyet
404,Kabula,2,Western,Bungoma,Bumula,KE0405,,1092,Polygon,,2026-03-04 16:05:53.393251,2026-03-04 16:27:35.3045,f,Bungoma,Bumula
405,Kabwareng,6,Rift Valley,Nandi,Aldai,KE0406,,755,Polygon,,2026-03-04 16:05:53.401087,2026-03-04 16:27:35.310002,f,Nandi,Aldai
406,Kadzandani,1,Coast,Mombasa,Kisauni,KE0407,,20,Polygon,,2026-03-04 16:05:53.408725,2026-03-04 16:27:35.315329,f,Mombasa,Kisauni
379,Jibana,7,Coast,Kilifi,Kaloleni,KE0380,,,,,2026-03-04 16:05:53.260437,2026-03-04 16:26:03.016608,f,Kilifi,Kaloleni
407,Kaeris,5,Rift Valley,Turkana,Kaaleng,KE0408,,611,Polygon,,2026-03-04 16:05:53.4185,2026-03-04 16:27:35.320307,f,Turkana,Kaaleng
408,Kagaari North,4,Eastern,Embu,Runyenjes,KE0409,,320,Polygon,spelling,2026-03-04 16:05:53.434441,2026-03-04 16:27:35.325914,f,Embu,Runyenjes
409,Kagaari South,4,Eastern,Embu,Runyenjes,KE0410,,318,Polygon,spelling,2026-03-04 16:05:53.449397,2026-03-04 16:27:35.330966,f,Embu,Runyenjes
417,Kaimbaga,2,Central,Nyandarua,Ol Kalou,KE0418,,456,Polygon,,2026-03-04 16:05:53.512364,2026-03-04 16:27:35.356959,f,Nyandarua,Ol Kalou
418,Kajulu,5,Nyanza,Kisumu,Winam,KE0419,,1186,Polygon,,2026-03-04 16:05:53.518119,2026-03-04 16:27:35.362239,f,Kisumu,Winam
421,Kakuma,3,Rift Valley,Turkana,Kakuma,KE0422,,617,Polygon,,2026-03-04 16:05:53.534549,2026-03-04 16:27:35.37288,f,Turkana,Kakuma
426,Kalapata,3,Rift Valley,Turkana,Lokichar,KE0427,,636,Polygon,,2026-03-04 16:05:53.560118,2026-03-04 16:27:35.415168,f,Turkana,Lokichar
427,Kalawa,28,Eastern,Makueni,Kalawa,KE0428,,416,Polygon,,2026-03-04 16:05:53.564945,2026-03-04 16:27:35.442564,f,Makueni,Kalawa
430,Kalobeyei,5,Rift Valley,Turkana,Oropoi,KE0431,,621,Polygon,,2026-03-04 16:05:53.57973,2026-03-04 16:27:35.479085,f,Turkana,Oropoi
393,Kabete,2,Central,Kiambu,Kikuyu,KE0394,,594,Polygon,,2026-03-04 16:05:53.331995,2026-03-04 16:26:03.180977,f,Kiambu,Kikuyu
431,Kalokol,3,Rift Valley,Turkana,Kalokol,KE0432,,626,Polygon,,2026-03-04 16:05:53.584896,2026-03-04 16:27:35.489386,f,Turkana,Kalokol
397,Kabiro,1,Nairobi,Nairobi,Dagoretti,KE0398,,1375,Polygon,,2026-03-04 16:05:53.352753,2026-03-04 16:26:03.227999,f,Nairobi,Dagoretti North
436,Kamakwa/Mukaro,6,Central,Nyeri,Nyeri Municipality,KE0437,,495,Polygon,,2026-03-04 16:05:53.612729,2026-03-04 16:27:35.538421,f,Nyeri,Nyeri Municipality
437,Kamara,6,Rift Valley,Nakuru,Kamara,KE0438,,856,Polygon,,2026-03-04 16:05:53.617645,2026-03-04 16:27:35.551936,f,Nakuru,Kamara
438,Kamariny,8,Rift Valley,Elgeyo Marakwet,Kamariny,KE0439,,741,Polygon,,2026-03-04 16:05:53.622625,2026-03-04 16:27:35.563746,f,Elgeyo Marakwet,Kamariny
447,Kang'atotha,5,Rift Valley,Turkana,Kalokol,KE0448,,625,Polygon,,2026-03-04 16:05:53.669266,2026-03-04 16:27:35.603548,f,Turkana,Kalokol
448,Kangai,3,Central,Kirinyaga,Mwea,KE0449,,497,Polygon,,2026-03-04 16:05:53.674693,2026-03-04 16:27:35.609049,f,Kirinyaga,Mwea
453,Kangundo East,6,Eastern,Machakos,Kangundo,KE0454,,383,Polygon,,2026-03-04 16:05:53.707904,2026-03-04 16:27:35.626921,f,Machakos,Kangundo
454,Kangundo North,5,Eastern,Machakos,Kangundo,KE0455,,381,Polygon,,2026-03-04 16:05:53.764614,2026-03-04 16:27:35.631998,f,Machakos,Kangundo
455,Kangundo West,6,Eastern,Machakos,Kangundo,KE0456,,384,Polygon,,2026-03-04 16:05:53.787775,2026-03-04 16:27:35.637398,f,Machakos,Kangundo
414,Kahawa West,2,Nairobi,Nairobi,Kasarani,KE0415,,1392,Polygon,,2026-03-04 16:05:53.490974,2026-03-04 16:26:03.319552,f,Nairobi,Kasarani
456,Kanjuiri Ridge,3,Central,Nyandarua,Ol Kalou,KE0457,,454,Polygon,,2026-03-04 16:05:53.805853,2026-03-04 16:27:35.642261,f,Nyandarua,Ol Kalou
458,Kanyadoto,4,Nyanza,Homa Bay,Nyarongi,KE0459,,1246,Polygon,,2026-03-04 16:05:53.826172,2026-03-04 16:27:35.647475,f,Homa Bay,Nyarongi
419,Kakrao,4,Nyanza,Migori,Suba East,KE0420,,1271,Polygon,,2026-03-04 16:05:53.523697,2026-03-04 16:26:03.381419,f,Migori,Suba East
462,Kanyangi,7,Eastern,Kitui,Yatta,KE0463,,353,Polygon,,2026-03-04 16:05:53.855578,2026-03-04 16:27:35.652505,f,Kitui,Yatta
425,Kalama,9,Eastern,Machakos,Central,KE0426,,398,Polygon,,2026-03-04 16:05:53.555228,2026-03-04 16:26:03.423142,f,Machakos,Imenti Central
465,Kanyikela,2,Nyanza,Homa Bay,Nyarongi,KE0466,,1247,Polygon,,2026-03-04 16:05:53.874368,2026-03-04 16:27:35.657714,f,Homa Bay,Nyarongi
466,Kanziko,10,Eastern,Kitui,Mutha,KE0467,,369,Polygon,,2026-03-04 16:05:53.883603,2026-03-04 16:27:35.662594,f,Kitui,Mutha
468,Kapchoki,2,Rift Valley,West Pokot,Kacheliba,KE0469,,654,Polygon,spelling,2026-03-04 16:05:53.895247,2026-03-04 16:27:35.686584,f,West Pokot,Kacheliba
470,Kapedo/Napeitom,9,Rift Valley,Turkana,Lomelo,KE0471,,638,Polygon,,2026-03-04 16:05:53.905267,2026-03-04 16:27:35.700921,f,Turkana,Lomelo
471,Kapenguria,10,Rift Valley,West Pokot,Kapenguria,KE0472,,642,Polygon,,2026-03-04 16:05:53.910447,2026-03-04 16:27:35.707676,f,West Pokot,Kapenguria
472,Kapkangani,3,Rift Valley,Nandi,Kapsabet,KE0473,,771,Polygon,,2026-03-04 16:05:53.915259,2026-03-04 16:27:35.714005,f,Nandi,Kapsabet
475,Kapkugerwet,1,Rift Valley,Kericho,Ainamoi,KE0476,,946,Polygon,,2026-03-04 16:05:53.929498,2026-03-04 16:27:35.737017,f,Kericho,Ainamoi
476,Kapkures,1,Rift Valley,Uasin Gishu,Soy,KE0477,,702,Polygon,,2026-03-04 16:05:53.934479,2026-03-04 16:27:35.745491,f,Uasin Gishu,
441,Kamburu,4,Central,Kiambu,Lari,KE0442,,609,Polygon,,2026-03-04 16:05:53.638364,2026-03-04 16:26:03.524339,f,Kiambu,Lari
446,Kanamkemer,2,Rift Valley,Turkana,Central,KE0447,,628,Polygon,,2026-03-04 16:05:53.663971,2026-03-04 16:26:03.53576,f,Turkana,Imenti Central
478,Kaplelartet,6,Rift Valley,Kericho,Sigowet,KE0479,,963,Polygon,,2026-03-04 16:05:53.944448,2026-03-04 16:27:35.762228,f,Kericho,Sigowet
463,Kanyeki-ine,6,Central,Kirinyaga,Central,KE0464,,513,Polygon,,2026-03-04 16:05:53.862119,2026-03-04 16:26:03.604854,f,Kirinyaga,Imenti Central
464,Kanyenyaini,7,Central,Murang'a,Kangema,KE0465,,516,Polygon,spelling,2026-03-04 16:05:53.868103,2026-03-04 16:26:03.627647,f,Murang'a,Gem
481,Kapropita,8,Rift Valley,Baringo,Kabarnet,KE0482,,797,Polygon,,2026-03-04 16:05:53.958793,2026-03-04 16:27:35.808353,f,Baringo,Kabarnet
482,Kapsabet,4,Rift Valley,Nandi,Kapsabet,KE0483,,772,Polygon,,2026-03-04 16:05:53.963727,2026-03-04 16:27:35.817303,f,Nandi,Kapsabet
485,Kapsimotwo,10,Rift Valley,Nandi,Nandi Hills,KE0486,,754,Polygon,spelling,2026-03-04 16:05:53.980121,2026-03-04 16:27:35.837465,f,Nandi,Nandi Hills
486,Kapsoit,6,Rift Valley,Kericho,Ainamoi,KE0487,,944,Polygon,,2026-03-04 16:05:53.985308,2026-03-04 16:27:35.843211,f,Kericho,Ainamoi
489,Kapsoya,1,Rift Valley,Uasin Gishu,Ainabkoi,KE0490,,719,Polygon,,2026-03-04 16:05:54.000765,2026-03-04 16:27:35.861401,f,Uasin Gishu,Ainabkoi
490,Kapsuser,4,Rift Valley,Kericho,Belgut,KE0491,,961,Polygon,,2026-03-04 16:05:54.005869,2026-03-04 16:27:35.866918,f,Kericho,Belgut
491,Kaptagat,10,Rift Valley,Uasin Gishu,Ainabkoi,KE0492,,720,Polygon,,2026-03-04 16:05:54.01085,2026-03-04 16:27:35.873211,f,Uasin Gishu,Ainabkoi
494,Kaptel/Kamoiywo,8,Rift Valley,Nandi,Kapsabet,KE0495,,768,Polygon,,2026-03-04 16:05:54.026897,2026-03-04 16:27:35.889819,f,Nandi,Kapsabet
495,Kaptembwa East,1,Rift Valley,Nakuru,Municipality,KE0496,,,,,2026-03-04 16:05:54.032258,2026-03-04 16:27:35.894936,f,Nakuru,Municipality
496,Kaptembwa West,1,Rift Valley,Nakuru,Municipality,KE0497,,,,,2026-03-04 16:05:54.037165,2026-03-04 16:27:35.900084,f,Nakuru,Municipality
497,Kaptumo/Kaboi,7,Rift Valley,Nandi,Kaptumo,KE0498,,759,Polygon,,2026-03-04 16:05:54.042796,2026-03-04 16:27:35.907795,f,Nandi,Kaptumo
498,Kaputei North,4,Rift Valley,Kajiado,Isinya,KE0499,,921,Polygon,spelling,2026-03-04 16:05:54.049322,2026-03-04 16:27:35.91869,f,Kajiado,Isinya
499,Kaputir,3,Rift Valley,Turkana,Kainuk,KE0500,,633,Polygon,,2026-03-04 16:05:54.054847,2026-03-04 16:27:35.963071,f,Turkana,Kainuk
500,Kapyego,6,Rift Valley,Elgeyo Marakwet,Kapyego,KE0501,,731,Polygon,,2026-03-04 16:05:54.061365,2026-03-04 16:27:35.983854,f,Elgeyo Marakwet,Kapyego
506,Karau,2,Central,Nyandarua,Ol Kalou,KE0507,,453,Polygon,,2026-03-04 16:05:54.097564,2026-03-04 16:27:36.005437,f,Nyandarua,Ol Kalou
507,Karen,4,Nairobi,Nairobi,Kibera,KE0508,,1381,Polygon,,2026-03-04 16:05:54.10291,2026-03-04 16:27:36.014896,f,Nairobi,Kibera
510,Karima,5,Central,Nyeri,Othaya,KE0511,,486,Polygon,,2026-03-04 16:05:54.119716,2026-03-04 16:27:36.039135,f,Nyeri,Othaya
515,Karumandi,4,Central,Kirinyaga,Gichugu,KE0516,,508,Polygon,,2026-03-04 16:05:54.145886,2026-03-04 16:27:36.051408,f,Kirinyaga,Gichugu
520,Kasei,9,Rift Valley,West Pokot,Kasei,KE0521,,653,Polygon,,2026-03-04 16:05:54.174366,2026-03-04 16:27:36.062823,f,West Pokot,Kasei
521,Kasemani,7,Coast,Kwale,Samburu,KE0522,,,,,2026-03-04 16:05:54.18115,2026-03-04 16:27:36.068386,f,Kwale,
